file_identifier;key;value
e767445cd95386d23880f59fa1728722;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13647-INFO-SOC-GLASSDOOR-E241449_P1.html
e767445cd95386d23880f59fa1728722;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/SOC/13647-INFO-SOC-GLASSDOOR-E241449_P1.html
e767445cd95386d23880f59fa1728722;file_pattern;*INFO-SOC*
b1b4c53cb9fd6f37fd78d7836085e17b;file_size;204.20 Ko
b1b4c53cb9fd6f37fd78d7836085e17b;file_name;13648-INFO-SOC-GLASSDOOR-E1137726_P1.html
b1b4c53cb9fd6f37fd78d7836085e17b;import_date;29/04/2023 18:55:45
b1b4c53cb9fd6f37fd78d7836085e17b;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13648-INFO-SOC-GLASSDOOR-E1137726_P1.html
b1b4c53cb9fd6f37fd78d7836085e17b;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/SOC/13648-INFO-SOC-GLASSDOOR-E1137726_P1.html
b1b4c53cb9fd6f37fd78d7836085e17b;file_pattern;*INFO-SOC*
14ca85f5c77d7cad68e44a8412d676ac;file_size;228.18 Ko
14ca85f5c77d7cad68e44a8412d676ac;file_name;13649-INFO-SOC-GLASSDOOR-E2548_P1.html
14ca85f5c77d7cad68e44a8412d676ac;import_date;29/04/2023 18:55:45
14ca85f5c77d7cad68e44a8412d676ac;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13649-INFO-SOC-GLASSDOOR-E2548_P1.html
14ca85f5c77d7cad68e44a8412d676ac;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/SOC/13649-INFO-SOC-GLASSDOOR-E2548_P1.html
14ca85f5c77d7cad68e44a8412d676ac;file_pattern;*INFO-SOC*
8843c6512126d5ffeb474158316f336c;file_size;209.48 Ko
8843c6512126d5ffeb474158316f336c;file_name;13650-INFO-SOC-GLASSDOOR-E809243_P1.html
8843c6512126d5ffeb474158316f336c;import_date;29/04/2023 18:55:45
8843c6512126d5ffeb474158316f336c;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13650-INFO-SOC-GLASSDOOR-E809243_P1.html
8843c6512126d5ffeb474158316f336c;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/SOC/13650-INFO-SOC-GLASSDOOR-E809243_P1.html
8843c6512126d5ffeb474158316f336c;file_pattern;*INFO-SOC*
6d67d855614b9d31769d0f08e535e2e3;file_size;220.50 Ko
6d67d855614b9d31769d0f08e535e2e3;file_name;13652-INFO-SOC-GLASSDOOR-E788645_P1.html
6d67d855614b9d31769d0f08e535e2e3;import_date;29/04/2023 18:55:45
6d67d855614b9d31769d0f08e535e2e3;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13652-INFO-SOC-GLASSDOOR-E788645_P1.html
6d67d855614b9d31769d0f08e535e2e3;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/SOC/13652-INFO-SOC-GLASSDOOR-E788645_P1.html
6d67d855614b9d31769d0f08e535e2e3;file_pattern;*INFO-SOC*
e233ebba3609bd90ccfa91471d0ea4ff;file_size;199.46 Ko
e233ebba3609bd90ccfa91471d0ea4ff;file_name;13653-INFO-SOC-GLASSDOOR-E454220_P1.html
e233ebba3609bd90ccfa91471d0ea4ff;import_date;29/04/2023 18:55:45
e233ebba3609bd90ccfa91471d0ea4ff;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13653-INFO-SOC-GLASSDOOR-E454220_P1.html
e233ebba3609bd90ccfa91471d0ea4ff;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/SOC/13653-INFO-SOC-GLASSDOOR-E454220_P1.html
e233ebba3609bd90ccfa91471d0ea4ff;file_pattern;*INFO-SOC*
90024d766397c84c4c6ff0f25eea2c3e;file_size;188.94 Ko
90024d766397c84c4c6ff0f25eea2c3e;file_name;13654-INFO-SOC-GLASSDOOR-E899918_P1.html
90024d766397c84c4c6ff0f25eea2c3e;import_date;29/04/2023 18:55:45
90024d766397c84c4c6ff0f25eea2c3e;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13654-INFO-SOC-GLASSDOOR-E899918_P1.html
90024d766397c84c4c6ff0f25eea2c3e;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/SOC/13654-INFO-SOC-GLASSDOOR-E899918_P1.html
90024d766397c84c4c6ff0f25eea2c3e;file_pattern;*INFO-SOC*
824b072275b46af9b59a020fc4178cec;file_size;215.63 Ko
824b072275b46af9b59a020fc4178cec;file_name;13655-INFO-SOC-GLASSDOOR-E717393_P1.html
824b072275b46af9b59a020fc4178cec;import_date;29/04/2023 18:55:46
824b072275b46af9b59a020fc4178cec;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13655-INFO-SOC-GLASSDOOR-E717393_P1.html
824b072275b46af9b59a020fc4178cec;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/SOC/13655-INFO-SOC-GLASSDOOR-E717393_P1.html
824b072275b46af9b59a020fc4178cec;file_pattern;*INFO-SOC*
8e1219196ed8e822a633f01c87faa088;file_size;218.32 Ko
8e1219196ed8e822a633f01c87faa088;file_name;13660-INFO-SOC-GLASSDOOR-E26056_P1.html
8e1219196ed8e822a633f01c87faa088;import_date;29/04/2023 18:55:46
8e1219196ed8e822a633f01c87faa088;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13660-INFO-SOC-GLASSDOOR-E26056_P1.html
8e1219196ed8e822a633f01c87faa088;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/SOC/13660-INFO-SOC-GLASSDOOR-E26056_P1.html
8e1219196ed8e822a633f01c87faa088;file_pattern;*INFO-SOC*
b82fc100a404e36d11bc6db39d2ca94d;file_size;220.08 Ko
b82fc100a404e36d11bc6db39d2ca94d;file_name;13661-INFO-SOC-GLASSDOOR-E633820_P1.html
b82fc100a404e36d11bc6db39d2ca94d;import_date;29/04/2023 18:55:46
b82fc100a404e36d11bc6db39d2ca94d;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13661-INFO-SOC-GLASSDOOR-E633820_P1.html
b82fc100a404e36d11bc6db39d2ca94d;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/SOC/13661-INFO-SOC-GLASSDOOR-E633820_P1.html
b82fc100a404e36d11bc6db39d2ca94d;file_pattern;*INFO-SOC*
9f69640c5aec7c9b404ef713ece9258b;file_size;186.15 Ko
9f69640c5aec7c9b404ef713ece9258b;file_name;13668-INFO-SOC-GLASSDOOR-E1127933_P1.html
9f69640c5aec7c9b404ef713ece9258b;import_date;29/04/2023 18:55:46
9f69640c5aec7c9b404ef713ece9258b;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13668-INFO-SOC-GLASSDOOR-E1127933_P1.html
9f69640c5aec7c9b404ef713ece9258b;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/SOC/13668-INFO-SOC-GLASSDOOR-E1127933_P1.html
9f69640c5aec7c9b404ef713ece9258b;file_pattern;*INFO-SOC*
19dcf498a6368586478e89f9a45e8c85;file_size;185.51 Ko
19dcf498a6368586478e89f9a45e8c85;file_name;13673-INFO-SOC-GLASSDOOR-E1464013_P1.html
19dcf498a6368586478e89f9a45e8c85;import_date;29/04/2023 18:55:46
19dcf498a6368586478e89f9a45e8c85;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13673-INFO-SOC-GLASSDOOR-E1464013_P1.html
19dcf498a6368586478e89f9a45e8c85;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/SOC/13673-INFO-SOC-GLASSDOOR-E1464013_P1.html
19dcf498a6368586478e89f9a45e8c85;file_pattern;*INFO-SOC*
56307d7922d8d81ff174e7b30a7184bb;file_size;188.10 Ko
56307d7922d8d81ff174e7b30a7184bb;file_name;13676-INFO-SOC-GLASSDOOR-E1130981_P1.html
56307d7922d8d81ff174e7b30a7184bb;import_date;29/04/2023 18:55:46
56307d7922d8d81ff174e7b30a7184bb;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13676-INFO-SOC-GLASSDOOR-E1130981_P1.html
56307d7922d8d81ff174e7b30a7184bb;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/SOC/13676-INFO-SOC-GLASSDOOR-E1130981_P1.html
56307d7922d8d81ff174e7b30a7184bb;file_pattern;*INFO-SOC*
daf90dd6a77b35409976179d6469e9cd;file_size;196.46 Ko
daf90dd6a77b35409976179d6469e9cd;file_name;13677-INFO-SOC-GLASSDOOR-E1063459_P1.html
daf90dd6a77b35409976179d6469e9cd;import_date;29/04/2023 18:55:46
daf90dd6a77b35409976179d6469e9cd;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13677-INFO-SOC-GLASSDOOR-E1063459_P1.html
daf90dd6a77b35409976179d6469e9cd;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/SOC/13677-INFO-SOC-GLASSDOOR-E1063459_P1.html
daf90dd6a77b35409976179d6469e9cd;file_pattern;*INFO-SOC*
71436edddaab39355656cbb6e538ecfe;file_size;217.79 Ko
71436edddaab39355656cbb6e538ecfe;file_name;13678-INFO-SOC-GLASSDOOR-E379472_P1.html
71436edddaab39355656cbb6e538ecfe;import_date;29/04/2023 18:55:46
71436edddaab39355656cbb6e538ecfe;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13678-INFO-SOC-GLASSDOOR-E379472_P1.html
71436edddaab39355656cbb6e538ecfe;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/SOC/13678-INFO-SOC-GLASSDOOR-E379472_P1.html
71436edddaab39355656cbb6e538ecfe;file_pattern;*INFO-SOC*
6de7f52551a3caa93f42c575fb076479;file_size;200.71 Ko
6de7f52551a3caa93f42c575fb076479;file_name;13679-INFO-SOC-GLASSDOOR-E906809_P1.html
6de7f52551a3caa93f42c575fb076479;import_date;29/04/2023 18:55:46
6de7f52551a3caa93f42c575fb076479;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13679-INFO-SOC-GLASSDOOR-E906809_P1.html
6de7f52551a3caa93f42c575fb076479;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/SOC/13679-INFO-SOC-GLASSDOOR-E906809_P1.html
6de7f52551a3caa93f42c575fb076479;file_pattern;*INFO-SOC*
dd6433401bb68ec9766ae54e5d5dd470;file_size;195.14 Ko
dd6433401bb68ec9766ae54e5d5dd470;file_name;13689-INFO-SOC-GLASSDOOR-E2098670_P1.html
dd6433401bb68ec9766ae54e5d5dd470;import_date;29/04/2023 18:55:47
dd6433401bb68ec9766ae54e5d5dd470;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13689-INFO-SOC-GLASSDOOR-E2098670_P1.html
dd6433401bb68ec9766ae54e5d5dd470;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/SOC/13689-INFO-SOC-GLASSDOOR-E2098670_P1.html
dd6433401bb68ec9766ae54e5d5dd470;file_pattern;*INFO-SOC*
107fd0985d61f34a98dc0d0f2bcf1caf;file_size;217.70 Ko
107fd0985d61f34a98dc0d0f2bcf1caf;file_name;13691-INFO-SOC-GLASSDOOR-E1130973_P1.html
107fd0985d61f34a98dc0d0f2bcf1caf;import_date;29/04/2023 18:55:47
107fd0985d61f34a98dc0d0f2bcf1caf;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13691-INFO-SOC-GLASSDOOR-E1130973_P1.html
107fd0985d61f34a98dc0d0f2bcf1caf;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/SOC/13691-INFO-SOC-GLASSDOOR-E1130973_P1.html
107fd0985d61f34a98dc0d0f2bcf1caf;file_pattern;*INFO-SOC*
ee7054a437349101c64e7ab4045a9f77;file_size;209.06 Ko
ee7054a437349101c64e7ab4045a9f77;file_name;13692-INFO-SOC-GLASSDOOR-E929611_P1.html
ee7054a437349101c64e7ab4045a9f77;import_date;29/04/2023 18:55:47
ee7054a437349101c64e7ab4045a9f77;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13692-INFO-SOC-GLASSDOOR-E929611_P1.html
ee7054a437349101c64e7ab4045a9f77;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/SOC/13692-INFO-SOC-GLASSDOOR-E929611_P1.html
ee7054a437349101c64e7ab4045a9f77;file_pattern;*INFO-SOC*
ed4227dc54cdb0827a8afcb3561985e6;file_size;219.90 Ko
ed4227dc54cdb0827a8afcb3561985e6;file_name;13693-INFO-SOC-GLASSDOOR-E762009_P1.html
ed4227dc54cdb0827a8afcb3561985e6;import_date;29/04/2023 18:55:47
ed4227dc54cdb0827a8afcb3561985e6;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13693-INFO-SOC-GLASSDOOR-E762009_P1.html
ed4227dc54cdb0827a8afcb3561985e6;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/SOC/13693-INFO-SOC-GLASSDOOR-E762009_P1.html
ed4227dc54cdb0827a8afcb3561985e6;file_pattern;*INFO-SOC*
b2a2eafc482ad4a32ce070f88806bc38;file_size;243.10 Ko
b2a2eafc482ad4a32ce070f88806bc38;file_name;13699-INFO-SOC-GLASSDOOR-E3489_P1.html
b2a2eafc482ad4a32ce070f88806bc38;import_date;29/04/2023 18:55:47
b2a2eafc482ad4a32ce070f88806bc38;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13699-INFO-SOC-GLASSDOOR-E3489_P1.html
b2a2eafc482ad4a32ce070f88806bc38;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/SOC/13699-INFO-SOC-GLASSDOOR-E3489_P1.html
b2a2eafc482ad4a32ce070f88806bc38;file_pattern;*INFO-SOC*
63fc926d86b992433f3377a8336c40e2;file_size;211.31 Ko
63fc926d86b992433f3377a8336c40e2;file_name;13700-INFO-SOC-GLASSDOOR-E1127781_P1.html
63fc926d86b992433f3377a8336c40e2;import_date;29/04/2023 18:55:47
63fc926d86b992433f3377a8336c40e2;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13700-INFO-SOC-GLASSDOOR-E1127781_P1.html
63fc926d86b992433f3377a8336c40e2;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/SOC/13700-INFO-SOC-GLASSDOOR-E1127781_P1.html
63fc926d86b992433f3377a8336c40e2;file_pattern;*INFO-SOC*
aa9c82fda5834d670a10714670f8823b;file_size;207.70 Ko
aa9c82fda5834d670a10714670f8823b;file_name;13701-INFO-SOC-GLASSDOOR-E1132974_P1.html
aa9c82fda5834d670a10714670f8823b;import_date;29/04/2023 18:55:48
aa9c82fda5834d670a10714670f8823b;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13701-INFO-SOC-GLASSDOOR-E1132974_P1.html
aa9c82fda5834d670a10714670f8823b;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/SOC/13701-INFO-SOC-GLASSDOOR-E1132974_P1.html
aa9c82fda5834d670a10714670f8823b;file_pattern;*INFO-SOC*
a33b889e5b57f92eefbe4a0266902b49;file_size;209.32 Ko
a33b889e5b57f92eefbe4a0266902b49;file_name;13702-INFO-SOC-GLASSDOOR-E1159854_P1.html
a33b889e5b57f92eefbe4a0266902b49;import_date;29/04/2023 18:55:48
a33b889e5b57f92eefbe4a0266902b49;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13702-INFO-SOC-GLASSDOOR-E1159854_P1.html
a33b889e5b57f92eefbe4a0266902b49;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/SOC/13702-INFO-SOC-GLASSDOOR-E1159854_P1.html
a33b889e5b57f92eefbe4a0266902b49;file_pattern;*INFO-SOC*
1b06b335e9b744aba31564f340d02100;file_size;225.04 Ko
1b06b335e9b744aba31564f340d02100;file_name;13704-INFO-SOC-GLASSDOOR-E9347_P1.html
1b06b335e9b744aba31564f340d02100;import_date;29/04/2023 18:55:48
1b06b335e9b744aba31564f340d02100;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13704-INFO-SOC-GLASSDOOR-E9347_P1.html
1b06b335e9b744aba31564f340d02100;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/SOC/13704-INFO-SOC-GLASSDOOR-E9347_P1.html
1b06b335e9b744aba31564f340d02100;file_pattern;*INFO-SOC*
85d8b13443e3413744b70da6c5692cf9;file_size;195.60 Ko
85d8b13443e3413744b70da6c5692cf9;file_name;13705-INFO-SOC-GLASSDOOR-E2762239_P1.html
85d8b13443e3413744b70da6c5692cf9;import_date;29/04/2023 18:55:48
85d8b13443e3413744b70da6c5692cf9;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13705-INFO-SOC-GLASSDOOR-E2762239_P1.html
85d8b13443e3413744b70da6c5692cf9;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/SOC/13705-INFO-SOC-GLASSDOOR-E2762239_P1.html
85d8b13443e3413744b70da6c5692cf9;file_pattern;*INFO-SOC*
7e1fe323d9a92b184103a6f10a31d819;file_size;213.85 Ko
7e1fe323d9a92b184103a6f10a31d819;file_name;13706-INFO-SOC-GLASSDOOR-E19928_P1.html
7e1fe323d9a92b184103a6f10a31d819;import_date;29/04/2023 18:55:48
7e1fe323d9a92b184103a6f10a31d819;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13706-INFO-SOC-GLASSDOOR-E19928_P1.html
7e1fe323d9a92b184103a6f10a31d819;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/SOC/13706-INFO-SOC-GLASSDOOR-E19928_P1.html
7e1fe323d9a92b184103a6f10a31d819;file_pattern;*INFO-SOC*
e492b970815e0ddd1bedfda351400e5d;file_size;229.70 Ko
e492b970815e0ddd1bedfda351400e5d;file_name;13708-INFO-SOC-GLASSDOOR-E4252_P1.html
e492b970815e0ddd1bedfda351400e5d;import_date;29/04/2023 18:55:49
e492b970815e0ddd1bedfda351400e5d;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13708-INFO-SOC-GLASSDOOR-E4252_P1.html
e492b970815e0ddd1bedfda351400e5d;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/SOC/13708-INFO-SOC-GLASSDOOR-E4252_P1.html
e492b970815e0ddd1bedfda351400e5d;file_pattern;*INFO-SOC*
a798e6bcf3589171ac2f71ed083905f6;file_size;209.10 Ko
a798e6bcf3589171ac2f71ed083905f6;file_name;13709-INFO-SOC-GLASSDOOR-E1365869_P1.html
a798e6bcf3589171ac2f71ed083905f6;import_date;29/04/2023 18:55:49
a798e6bcf3589171ac2f71ed083905f6;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13709-INFO-SOC-GLASSDOOR-E1365869_P1.html
a798e6bcf3589171ac2f71ed083905f6;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/SOC/13709-INFO-SOC-GLASSDOOR-E1365869_P1.html
a798e6bcf3589171ac2f71ed083905f6;file_pattern;*INFO-SOC*
da0050a9627d83d2401b855126b157a1;file_size;220.92 Ko
da0050a9627d83d2401b855126b157a1;file_name;13710-INFO-SOC-GLASSDOOR-E476908_P1.html
da0050a9627d83d2401b855126b157a1;import_date;29/04/2023 18:55:49
da0050a9627d83d2401b855126b157a1;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13710-INFO-SOC-GLASSDOOR-E476908_P1.html
da0050a9627d83d2401b855126b157a1;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/SOC/13710-INFO-SOC-GLASSDOOR-E476908_P1.html
da0050a9627d83d2401b855126b157a1;file_pattern;*INFO-SOC*
3d9d683019ec1aca1f644e818322b72a;file_size;189.68 Ko
3d9d683019ec1aca1f644e818322b72a;file_name;13711-INFO-SOC-GLASSDOOR-E3043501_P1.html
3d9d683019ec1aca1f644e818322b72a;import_date;29/04/2023 18:55:49
3d9d683019ec1aca1f644e818322b72a;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13711-INFO-SOC-GLASSDOOR-E3043501_P1.html
3d9d683019ec1aca1f644e818322b72a;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/SOC/13711-INFO-SOC-GLASSDOOR-E3043501_P1.html
3d9d683019ec1aca1f644e818322b72a;file_pattern;*INFO-SOC*
5a1a0e378bb35b1ce5f10205fa91f24b;file_size;188.66 Ko
5a1a0e378bb35b1ce5f10205fa91f24b;file_name;13712-INFO-SOC-GLASSDOOR-E3041003_P1.html
5a1a0e378bb35b1ce5f10205fa91f24b;import_date;29/04/2023 18:55:49
5a1a0e378bb35b1ce5f10205fa91f24b;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13712-INFO-SOC-GLASSDOOR-E3041003_P1.html
5a1a0e378bb35b1ce5f10205fa91f24b;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/SOC/13712-INFO-SOC-GLASSDOOR-E3041003_P1.html
5a1a0e378bb35b1ce5f10205fa91f24b;file_pattern;*INFO-SOC*
8d36eb4805ff01974865b779ef0497dc;file_size;186.87 Ko
8d36eb4805ff01974865b779ef0497dc;file_name;13713-INFO-SOC-GLASSDOOR-E3142186_P1.html
8d36eb4805ff01974865b779ef0497dc;import_date;29/04/2023 18:55:49
8d36eb4805ff01974865b779ef0497dc;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13713-INFO-SOC-GLASSDOOR-E3142186_P1.html
8d36eb4805ff01974865b779ef0497dc;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/SOC/13713-INFO-SOC-GLASSDOOR-E3142186_P1.html
8d36eb4805ff01974865b779ef0497dc;file_pattern;*INFO-SOC*
6f7254d1cfd1a5edbebe07ecf125da25;file_size;220.82 Ko
6f7254d1cfd1a5edbebe07ecf125da25;file_name;13714-INFO-SOC-GLASSDOOR-E10777_P1.html
6f7254d1cfd1a5edbebe07ecf125da25;import_date;29/04/2023 18:55:49
6f7254d1cfd1a5edbebe07ecf125da25;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13714-INFO-SOC-GLASSDOOR-E10777_P1.html
6f7254d1cfd1a5edbebe07ecf125da25;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/SOC/13714-INFO-SOC-GLASSDOOR-E10777_P1.html
6f7254d1cfd1a5edbebe07ecf125da25;file_pattern;*INFO-SOC*
94117eb9b663d6399397a83c62846276;file_size;224.22 Ko
94117eb9b663d6399397a83c62846276;file_name;13716-INFO-SOC-GLASSDOOR-E466295_P1.html
94117eb9b663d6399397a83c62846276;import_date;29/04/2023 18:55:50
94117eb9b663d6399397a83c62846276;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13716-INFO-SOC-GLASSDOOR-E466295_P1.html
94117eb9b663d6399397a83c62846276;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/SOC/13716-INFO-SOC-GLASSDOOR-E466295_P1.html
94117eb9b663d6399397a83c62846276;file_pattern;*INFO-SOC*
a260b5d3b3317ff0fe18014dccc03be1;file_size;212.07 Ko
a260b5d3b3317ff0fe18014dccc03be1;file_name;13717-INFO-SOC-GLASSDOOR-E1187250_P1.html
a260b5d3b3317ff0fe18014dccc03be1;import_date;29/04/2023 18:55:50
a260b5d3b3317ff0fe18014dccc03be1;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13717-INFO-SOC-GLASSDOOR-E1187250_P1.html
a260b5d3b3317ff0fe18014dccc03be1;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/SOC/13717-INFO-SOC-GLASSDOOR-E1187250_P1.html
a260b5d3b3317ff0fe18014dccc03be1;file_pattern;*INFO-SOC*
f7c3dc8befee443ed5d9eecdf3b8618b;file_size;213.81 Ko
f7c3dc8befee443ed5d9eecdf3b8618b;file_name;13718-INFO-SOC-GLASSDOOR-E1881876_P1.html
f7c3dc8befee443ed5d9eecdf3b8618b;import_date;29/04/2023 18:55:50
f7c3dc8befee443ed5d9eecdf3b8618b;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13718-INFO-SOC-GLASSDOOR-E1881876_P1.html
f7c3dc8befee443ed5d9eecdf3b8618b;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/SOC/13718-INFO-SOC-GLASSDOOR-E1881876_P1.html
f7c3dc8befee443ed5d9eecdf3b8618b;file_pattern;*INFO-SOC*
23e0ae4175daed22412257795bb4dce1;file_size;214.37 Ko
23e0ae4175daed22412257795bb4dce1;file_name;13722-INFO-SOC-GLASSDOOR-E1256638_P1.html
23e0ae4175daed22412257795bb4dce1;import_date;29/04/2023 18:55:50
23e0ae4175daed22412257795bb4dce1;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13722-INFO-SOC-GLASSDOOR-E1256638_P1.html
23e0ae4175daed22412257795bb4dce1;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/SOC/13722-INFO-SOC-GLASSDOOR-E1256638_P1.html
23e0ae4175daed22412257795bb4dce1;file_pattern;*INFO-SOC*
667c6de52a80022eb545671461c75672;file_size;202.69 Ko
667c6de52a80022eb545671461c75672;file_name;13723-INFO-SOC-GLASSDOOR-E373493_P1.html
667c6de52a80022eb545671461c75672;import_date;29/04/2023 18:55:51
667c6de52a80022eb545671461c75672;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13723-INFO-SOC-GLASSDOOR-E373493_P1.html
667c6de52a80022eb545671461c75672;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/SOC/13723-INFO-SOC-GLASSDOOR-E373493_P1.html
